"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PL32","Podkarpacia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.6,,
"DE9","Lower Saxony ","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.4,,
"AU6","Tasmania","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,72,,
"IL02","Northern District","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.2,,
"US54","West Virginia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.5,,
"FR25","Lower Normandy ","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,10.2,,
"DNK","Denmark","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85.9,,
"LUX","Luxembourg","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.9,,
"SK03","Central Slovakia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,43.3,,
"UKG","West Midlands","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,63.5,,
"CA11","Prince Edward Island","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.4,,
"US04","Arizona","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6,,
"CA62","Nunavut","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,0.4,,
"AUS","Australia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.2,,
"ME23","Quintana Roo","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,58.1,,
"DEA","North Rhine-Westphalia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,88,,
"TR21","Thrace","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,89.7,,
"CH06","Central Switzerland","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,53,,
"US30","Montana (US)","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.5,,
"TR52","Central Anatolia - West and South","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,16,,
"ITI3","Marche","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.8,,
"US39","Ohio","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,77.1,,
"ES62","Murcia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,82.7,,
"EE001","North Estonia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.6,,
"BEL","Belgium","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,89.4,,
"PL52","Opole region","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71.5,,
"US11","District of Columbia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,13,,
"CL05","Valparaíso","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49.1,,
"PT18","Alentejo","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,6.4,,
"US35","New Mexico","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,61.6,,
"ES70","Canary Islands","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,71,,
"ITA","Italy","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15.7,,
"ITF3","Campania","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64,,
"US05","Arkansas","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,76,,
"CL03","Atacama","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.9,,
"NO05","Western Norway","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79,,
"KR07","Jeju","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73.3,,
"JPH","Chugoku","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,66,,
"DK01","Capital (DK)","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80.5,,
"US15","Hawaii","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,51.6,,
"FR26","Burgundy","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.9,,
"NZL","New Zealand","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.4,,
"UKD","North West England","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64,,
"KR05","Chungcheong Region","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,81.7,,
"TRC1","Southeastern Anatolia - West ","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,75.9,,
"PL51","Lower Silesia ","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49.4,,
"US12","Florida","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,79.4,,
"ME18","Nayarit","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,74.8,,
"TR22","Southern Marmara - West","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,41,,
"CZ04","Northwest","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,76.3,,
"ITI3","Marche","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,8.1,,
"ES51","Catalonia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,10.4,,
"US51","Virginia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,79,,
"ITI1","Tuscany","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,83.4,,
"SK01","Bratislava Region","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,78.1,,
"TR82","Western Black Sea - Middle and East","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,37,,
"TR71","Central Anatolia - Middle","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,85.6,,
"PL34","Podlasie","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.1,,
"FR41","Lorraine","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,79.7,,
"HU22","Western Transdanubia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,76.1,,
"CZ06","Southeast","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,16.9,,
"CH03","Northwestern Switzerland ","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,16.3,,
"FR52","Brittany","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,73,,
"PL31","Lublin Province ","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15.1,,
"SI02","Western Slovenia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78,,
"TRC3","Southeastern Anatolia - East","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,22.7,,
"DE3","Berlin","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,14.8,,
"US19","Iowa","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.7,,
"NO03","South-Eastern Norway","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,88,,
"ISL","Iceland","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,93,,
"ME03","Baja California Sur","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,58.8,,
"BE1","Brussels Capital Region","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80.6,,
"ME14","Jalisco","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,13.3,,
"ES61","Andalusia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.1,,
"ME01","Aguascalientes","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,37.9,,
"AT32","Salzburg","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,14.1,,
"CH07","Ticino","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,83.8,,
"US08","Colorado","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,5.8,,
"CL02","Antofagasta","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15.7,,
"DNK","Denmark","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,9.4,,
"NO06","Trøndelag","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,83,,
"US32","Nevada","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,5,,
"ME24","San Luis Potosi","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,27.2,,
"ME20","Oaxaca","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,10.6,,
"CA12","Nova Scotia","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,81.4,,
"KR07","Jeju","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,14.8,,
"ITF2","Molise","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78.1,,
"CL12","Magallanes y Antártica","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,33,,
"ITH5","Emilia–Romagna","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,16.2,,
"FR25","Lower Normandy ","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,83.2,,
"AU5","Western Australia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,94.3,,
"IL01","Jerusalem District","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,20.8,,
"DE6","Hamburg","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,69.6,,
"ME07","Chiapas","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,9.5,,
"DED","Saxony","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,83,,
"SK03","Central Slovakia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,17.7,,
"SI01","Eastern Slovenia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,49.4,,
"EE008","Southern Estonia","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,76.5,,
"DE4","Brandenburg","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,80,,
"US36","New York","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,80.6,,
"ITC4","Lombardy","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,75,,
"DK04","Central Jutland","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,86,,
"EE007","Northeast Estonia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,9,,
"AU3","Queensland","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,78,,
"TR62","Mediterranean region - Middle","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,19.8,,
"UKH","East of England","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,87,,
"BE3","Wallonia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,87.6,,
"PL62","Warmian-Masuria","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,64.1,,
"PL43","Lubusz","BB_ACC","Share of households with internet broadband access","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,63.3,,
"HU21","Central Transdanubia","AIR_POL","Air pollution, level of PM2.5","VALUE","Value","2014","2014","MICRO_M3","Micrograms per cubic metre","0","Units",,,15,,
"ME01","Aguascalientes","LIFE_EXP","Life expectancy at birth","VALUE","Value","2014","2014","YR","Years","0","Units",,,75.7,,
"US54","West Virginia","VOTERS_SH","Voter turnout in general election","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,47.8,,
